Agent,Prior,Target,Score,SMILES,SMILES_state,Input_Scaffold,R-groups,# rotatable bonds (<10),# rotatable bonds (<10) (raw),# stereo centers (<2),# stereo centers (<2) (raw),Molecular weight (350-600),Molecular weight (350-600) (raw),logP (<=5),logP (<=5) (raw),TPSA (<=150),TPSA (<=150) (raw),# aromatic rings (<5),# aromatic rings (<5) (raw),# Cl (<=1),# Cl (<=1) (raw),# F (<4),# F (<4) (raw),# HB-donors (<5),# HB-donors (<5) (raw),# HB-acceptors (<10),# HB-acceptors (<10) (raw),ADG PLA2X,ADG PLA2X (raw),ADG hERG,ADG hERG (raw),Minimal Alerts,Minimal Alerts (raw),matchting_patterns (Minimal Alerts),step
13.5369,21.5501,30.5188,0.4067881,C=C(C(=O)n1c(C(N)=O)cc2ccc(C(F)(F)F)cc21)C(C)(C)O,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)C(=C)C(C)(C)O|*C(F)(F)F,0.9935481,3.0000,0.9467598,0.0000,0.9761506,340.3010,0.7143286,2.7263,0.9973321,85.3200,0.9999995,2.0000,0.9999900,0.0000,0.9968477,3.0000,0.9998222,2.0000,0.9868402,4.0000,0.3247072,-8.9400,0.0921055,-6.6500,1.0000000,1.0000,[],62
8.2741,31.1354,68.3962,0.7775906,CN1CC2CCC1CN(c1ccc3cc(C(N)=O)n(C(=O)OCC(=O)O)c3c1)C2,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OCC(=O)O|*N1CC2CCC(C1)N(C)C2,0.9868402,4.0000,0.0532402,2.0000,0.9999039,400.4350,0.8714786,1.3399,0.9679483,118.1000,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.8964765,7.0000,0.7189895,-11.3600,0.9693466,0.0000,1.0000000,1.0000,[],62
9.0568,19.6628,13.3827,0.2581679,CN(C)C(=O)CCOC(=O)n1c(C(N)=O)cc2ccc(C(F)(F)F)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OCCC(=O)N(C)C|*C(F)(F)F,0.9868402,4.0000,0.9467598,0.0000,0.9985979,371.3150,0.7823431,2.2220,0.9945638,94.6300,0.9999995,2.0000,0.9999900,0.0000,0.9968477,3.0000,0.9999900,1.0000,0.9733457,5.0000,0.2838103,-8.6600,0.2686222,-5.1600,1.0000000,1.0000,[],62
13.9397,27.9649,28.3705,0.4401206,CN(CCO)C(=O)CNC(=O)C(=O)n1c(C(N)=O)cc2ccc(N(C)C)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)C(=O)NCC(=O)N(C)CCO|*N(C)C,0.9467598,6.0000,0.9467598,0.0000,0.9997349,389.4120,0.9730963,-0.9867,0.8679264,137.9700,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9968477,3.0000,0.8964765,7.0000,0.4011562,-9.4200,0.1011440,-6.5300,1.0000000,1.0000,[],62
9.4693,18.8152,14.7322,0.2620887,COCCOC(=O)OCOC(=O)n1c(C(N)=O)cc2ccc(N(C)C)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OCOC(=O)OCCOC|*N(C)C,0.8964765,7.0000,0.9467598,0.0000,0.9993317,379.3690,0.8537543,1.5480,0.9562249,122.3200,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9999900,1.0000,0.6725097,9.0000,0.4381487,-9.6400,0.2007600,-5.6000,1.0000000,1.0000,[],62
13.4135,23.1730,25.5733,0.3808307,COC(=O)N(C)CCNc1ccc2cc(C(N)=O)n(C(=O)OCOC(=O)C(C)(C)C)c2c1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OCOC(=O)C(C)(C)C|*NCCN(C)C(=O)OC,0.8964765,7.0000,0.9467598,0.0000,0.9999989,448.4760,0.7621292,2.3818,0.8261883,142.1900,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.6725097,9.0000,0.3978418,-9.4000,0.0648809,-7.0900,1.0000000,1.0000,[],62
6.2956,14.8325,14.1001,0.2260366,Cc1ccc2cc(C(N)=O)n(C(=O)OCC(=O)N(C)C)c2c1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OCC(=O)N(C)C|*C,0.9935481,3.0000,0.9467598,0.0000,0.5758106,303.3180,0.8880756,1.1215,0.9945638,94.6300,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9999900,1.0000,0.9733457,5.0000,0.5120862,-10.0700,0.0950346,-6.6100,1.0000000,1.0000,[],62
15.1405,25.4139,17.2891,0.3336177,CN(C)C(=O)CNc1ccc2cc(C(N)=O)n(C(=O)OCOC(=O)NC(C)(C)C)c2c1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OCOC(=O)NC(C)(C)C|*NCC(=O)N(C)C,0.9467598,6.0000,0.9467598,0.0000,0.9999954,433.4650,0.8388643,1.7072,0.7931374,144.9900,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9968477,3.0000,0.8083177,8.0000,0.5396361,-10.2300,0.0265797,-8.1700,1.0000000,1.0000,[],62
6.2956,14.8325,-14.8325,0.0000000,Cc1ccc2cc(C(N)=O)n(C(=O)OCC(=O)N(C)C)c2c1,2,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OCC(=O)N(C)C|*C,0.0000000,3.0000,0.0000000,0.0000,0.0000000,303.3180,0.0000000,1.1215,0.0000000,94.6300,0.0000000,2.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,1.0000,0.0000000,5.0000,0.0000000,-10.0700,0.0000000,-6.6100,0.0000000,1.0000,[],62
13.2749,25.4891,28.1010,0.4186731,CNC(=O)COC(=O)COC(=O)n1c(C(N)=O)cc2ccc(N(C)C)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OCC(=O)OCC(=O)NC|*N(C)C,0.9467598,6.0000,0.9467598,0.0000,0.9991192,376.3690,0.9437786,0.0801,0.9061306,132.9600,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.8083177,8.0000,0.3700745,-9.2300,0.0913860,-6.6600,1.0000000,1.0000,[],62
7.7655,26.0781,52.2134,0.6116520,CN(CC(=O)O)C(=O)OC(=O)n1c(C(N)=O)cc2ccc(C(F)F)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(=O)N(C)CC(=O)O|*C(F)F,0.9868402,4.0000,0.9467598,0.0000,0.9983093,369.2800,0.8297446,1.7989,0.9126425,131.9300,0.9999995,2.0000,0.9999900,0.0000,0.9999999,2.0000,0.9998222,2.0000,0.9467598,6.0000,0.8100952,-12.1000,0.1872623,-5.7000,1.0000000,1.0000,[],62
5.3890,17.9094,15.0505,0.2574995,Cc1ccc2cc(C(N)=O)n(C(=O)C(=O)N(C)CC(=O)O)c2c1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)C(=O)N(C)CC(=O)O|*C,0.9935481,3.0000,0.9467598,0.0000,0.8311052,317.3010,0.9376974,0.2318,0.9549877,122.7000,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.9733457,5.0000,0.7992400,-12.0000,0.0950346,-6.6100,1.0000000,1.0000,[],62
17.6195,28.8568,27.2435,0.4382842,CCC(=O)COC(=O)Cc1ccc2cc(C(N)=O)n(C(=O)OCC(=O)O)c2c1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OCC(=O)O|*CC(=O)OCC(=O)CC,0.8083177,8.0000,0.9467598,0.0000,0.9997568,390.3480,0.9045748,0.8743,0.6402417,154.9900,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.8083177,8.0000,0.8215104,-12.2100,0.0551581,-7.2900,1.0000000,1.0000,[],62
22.1314,37.1733,1.6191,0.3030656,CN(C)C(=O)C1(c2ccc3cc(C(N)=O)n(C(=O)C(=O)N(C)C(=O)OCCO)c3c2)CC1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)C(=O)N(C)C(=O)OCCO|*C1(C(=O)N(C)C)CC1,0.9733457,5.0000,0.9467598,0.0000,0.9999983,444.4440,0.9434955,0.0875,0.6872908,152.2400,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.8083177,8.0000,0.2398330,-8.3300,0.0406874,-7.6600,1.0000000,1.0000,[],62
12.7582,14.7545,29.8355,0.3483598,Cc1ccc2cc(C(N)=O)n(C(=O)c3nnc(C)o3)c2c1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)c1nnc(C)o1|*C,0.9968477,2.0000,0.9467598,0.0000,0.1902592,284.2750,0.8641640,1.4285,0.9888959,104.0100,0.9998222,3.0000,0.9999900,0.0000,1.0000000,0.0000,0.9999900,1.0000,0.9467598,6.0000,0.2866268,-8.6800,0.0755739,-6.9000,1.0000000,1.0000,[],62
18.7819,20.2651,22.7336,0.3359268,CC(C)(C)[S+]([O-])n1cc(-c2ccc3cc(C(N)=O)n(C(=O)O)c3c2)nn1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)O|*c1cn([S+]([O-])C(C)(C)C)nn1,0.9935481,3.0000,0.5000000,1.0000,0.9990380,375.4100,0.8260332,1.8351,0.8577570,139.0900,0.9998222,3.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.8964765,7.0000,0.7203830,-11.3700,0.0222699,-8.3800,1.0000000,1.0000,[],62
15.5206,28.6723,40.8998,0.5435316,C[C@@H](OC(=O)OCC(=O)O)OC(=O)n1c(C(N)=O)cc2ccc(C(F)(F)F)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)O[C@@H](C)OC(=O)OCC(=O)O|*C(F)(F)F,0.9733457,5.0000,0.5000000,1.0000,0.9999814,418.2800,0.7691398,2.3275,0.7646162,147.1500,0.9999995,2.0000,0.9999900,0.0000,0.9968477,3.0000,0.9998222,2.0000,0.8083177,8.0000,0.7809185,-11.8400,0.1498760,-6.0100,1.0000000,1.0000,[],62
17.1999,20.5123,29.7415,0.3926080,N#Cc1cnc(Nc2ccc3cc(C(N)=O)n(C(=O)C(=O)O)c3c2)s1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)C(=O)O|*Nc1ncc(C#N)s1,0.9935481,3.0000,0.9467598,0.0000,0.9939193,355.3350,0.8547595,1.5368,0.7057813,151.1000,0.9998222,3.0000,0.9999900,0.0000,1.0000000,0.0000,0.9968477,3.0000,0.8083177,8.0000,0.7809185,-11.8400,0.0356243,-7.8200,1.0000000,1.0000,[],62
24.1690,35.2950,20.0326,0.4322470,CC(F)c1ccc2cc(C(N)=O)n(C(=O)OC(=O)C(Cl)(Cl)CO)c2c1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(=O)C(Cl)(Cl)CO|*C(C)F,0.9868402,4.0000,0.5000000,1.0000,0.9997748,391.1820,0.7533593,2.4482,0.9802603,111.6200,0.9999995,2.0000,0.5000000,2.0000,1.0000000,1.0000,0.9998222,2.0000,0.9467598,6.0000,0.6887735,-11.1500,0.0720332,-6.9600,1.0000000,1.0000,[],62
8.2741,31.1354,-31.1354,0.0000000,CN1CC2CCC1CN(c1ccc3cc(C(N)=O)n(C(=O)OCC(=O)O)c3c1)C2,2,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OCC(=O)O|*N1CC2CCC(C1)N(C)C2,0.0000000,4.0000,0.0000000,2.0000,0.0000000,400.4350,0.0000000,1.3399,0.0000000,118.1000,0.0000000,2.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,2.0000,0.0000000,7.0000,0.0000000,-11.3600,0.0000000,0.0000,0.0000000,1.0000,[],62
9.3206,16.7633,30.2112,0.3669884,CN(CCOC(=O)n1c(C(N)=O)cc2ccc(C(F)(F)F)cc21)C(=O)OC(C)(C)C,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OCCN(C)C(=O)OC(C)(C)C|*C(F)(F)F,0.9868402,4.0000,0.9467598,0.0000,0.9999933,429.3950,0.5695943,3.6106,0.9890216,103.8600,0.9999995,2.0000,0.9999900,0.0000,0.9968477,3.0000,0.9999900,1.0000,0.9467598,6.0000,0.3572869,-9.1500,0.0583941,-7.2200,1.0000000,1.0000,[],62
11.0787,18.6616,44.2808,0.4917377,NC(=O)c1cc2ccc(N)cc2n1C(=O)OCC(=O)OCCO,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OCC(=O)OCCO|*N,0.9733457,5.0000,0.9467598,0.0000,0.8766184,321.2890,0.9521882,-0.1574,0.7684621,146.8700,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9968477,3.0000,0.8083177,8.0000,0.3009567,-8.7800,0.2253492,-5.4300,1.0000000,1.0000,[],62
17.8946,20.4892,19.3975,0.3116145,CN1CCN(c2ccc3cc(C(N)=O)n(C(=O)/C=C/c4ncco4)c3c2)CC1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)/C=C/c1ncco1|*N1CCN(C)CC1,0.9868402,4.0000,0.9467598,0.0000,0.9993349,379.4200,0.8261883,1.8336,0.9931814,97.6000,0.9998222,3.0000,0.9999900,0.0000,1.0000000,0.0000,0.9999900,1.0000,0.8964765,7.0000,0.5051806,-10.0300,0.0201220,-8.5000,1.0000000,1.0000,[],62
23.7709,31.9762,21.3697,0.4167645,Cc1ccc2cc(C(N)=O)n(C(=O)NS(=O)(=O)C(=O)OC/C=C/O)c2c1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)NS(=O)(=O)C(=O)OC/C=C/O|*C,0.9935481,3.0000,0.9467598,0.0000,0.9994439,381.3660,0.8864272,1.1444,0.5894051,157.7900,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9968477,3.0000,0.8083177,8.0000,0.6858044,-11.1300,0.0529508,-7.3400,1.0000000,1.0000,[],62
14.6734,11.7690,29.1882,0.3199780,CC(C)(C)OC(=O)n1c(C(N)=O)cc2ccc(-c3cccnc3C#N)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*c1cccnc1C#N,0.9968477,2.0000,0.9467598,0.0000,0.9968154,362.3890,0.5964422,3.4571,0.9811603,111.0000,0.9998222,3.0000,0.9999900,0.0000,1.0000000,0.0000,0.9999900,1.0000,0.9467598,6.0000,0.7091172,-11.2900,0.0168412,-8.7100,1.0000000,1.0000,[],62
7.9956,11.7898,43.7485,0.4338929,NC(=O)c1cc2ccc(NCC(=O)O)cc2n1C(=O)O,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)O|*NCC(=O)O,0.9868402,4.0000,0.9467598,0.0000,0.1094236,277.2360,0.9112790,0.7628,0.8945012,134.6500,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9467598,4.0000,0.9733457,5.0000,0.3620597,-9.1800,0.1635624,-5.8900,1.0000000,1.0000,[],62
15.0515,27.3635,15.2398,0.3328383,C=CCOC(=O)OC(=O)n1c(C(N)=O)cc2ccc(C#CCC(=O)O)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(=O)OCC=C|*C#CCC(=O)O,0.9868402,4.0000,0.9467598,0.0000,0.9984631,370.3170,0.8220057,1.8737,0.8683656,137.9200,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.8964765,7.0000,0.3262238,-8.9500,0.0417106,-7.6300,1.0000000,1.0000,[],62
11.1812,19.0205,36.5305,0.4339924,C=C(Br)C(=O)n1c(C(N)=O)cc2ccc(CC(=O)O)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)C(=C)Br|*CC(=O)O,0.9868402,4.0000,0.9467598,0.0000,0.9910901,351.1560,0.8174979,1.9161,0.9901814,102.3900,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.9868402,4.0000,0.5854987,-10.5000,0.0643590,-7.1000,1.0000000,1.0000,[],62
10.4319,19.2345,30.4085,0.3878361,COC(=O)OC(=O)n1c(C(N)=O)cc2ccc(CCl)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(=O)OC|*CCl,0.9968477,2.0000,0.9467598,0.0000,0.7280717,310.6930,0.7813491,2.2301,0.9914179,100.6200,0.9999995,2.0000,0.9968477,1.0000,1.0000000,0.0000,0.9999900,1.0000,0.9467598,6.0000,0.2286826,-8.2400,0.1135424,-6.3800,1.0000000,1.0000,[],62
12.5305,22.1525,42.1076,0.5020316,NC(=O)c1cc2ccc(-c3ccnnc3)cc2n1C(=O)OCP(=O)(O)O,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OCP(=O)(O)O|*c1ccnnc1,0.9868402,4.0000,0.9467598,0.0000,0.9991108,376.2650,0.8733050,1.3171,0.5923735,157.6300,0.9998222,3.0000,0.9999900,0.0000,1.0000000,0.0000,0.9968477,3.0000,0.8964765,7.0000,0.8967966,-13.1300,0.0837994,-6.7700,1.0000000,1.0000,[],62
12.0995,22.0441,33.1083,0.4308783,CCC(=O)OC(=O)n1c(C(N)=O)cc2ccc(C(C)(C)C(=O)O)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(=O)CC|*C(C)(C)C(=O)O,0.9868402,4.0000,0.9467598,0.0000,0.9861835,346.3390,0.8056615,2.0237,0.9305400,128.6900,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.9467598,6.0000,0.5737172,-10.4300,0.0654068,-7.0800,1.0000000,1.0000,[],62
6.2167,13.2018,26.6118,0.3110434,NC(=O)c1cc2ccc(C(F)(F)F)cc2n1C(=O)OCOP(=O)(O)O,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OCOP(=O)(O)O|*C(F)(F)F,0.9868402,4.0000,0.9467598,0.0000,0.9994844,382.1870,0.8285623,1.8105,0.8380847,141.0800,0.9999995,2.0000,0.9999900,0.0000,0.9968477,3.0000,0.9968477,3.0000,0.9467598,6.0000,0.8122115,-12.1200,0.2035453,-5.5800,1.0000000,1.0000,[],62
9.5494,25.0528,27.8013,0.4129232,CC(C(=O)O)N(C)c1ccc2cc(C(N)=O)n(C(=O)OC(=O)O)c2c1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(=O)O|*N(C)C(C)C(=O)O,0.9868402,4.0000,0.5000000,1.0000,0.9894456,349.2990,0.8736945,1.3122,0.6886090,152.1600,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9968477,3.0000,0.8964765,7.0000,0.4569335,-9.7500,0.0831388,-6.7800,1.0000000,1.0000,[],62
14.5482,26.9178,31.0104,0.4525638,C=C(C=O)N(C)C(=O)C(=O)n1c(C(N)=O)cc2ccc(C(F)(F)F)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)C(=O)N(C)C(=C)C=O|*C(F)(F)F,0.9935481,3.0000,0.9467598,0.0000,0.9979686,367.2830,0.8517486,1.5702,0.9901215,102.4700,0.9999995,2.0000,0.9999900,0.0000,0.9968477,3.0000,0.9999900,1.0000,0.9733457,5.0000,0.3636566,-9.1900,0.1216022,-6.2900,1.0000000,1.0000,[],62
10.9376,14.2470,39.3543,0.4187605,Cc1oc(=O)oc1COC(=O)n1c(C(N)=O)cc2ccc(CCl)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OCc1oc(=O)oc1C|*CCl,0.9868402,4.0000,0.9467598,0.0000,0.9974341,364.7410,0.7438375,2.5185,0.9689565,117.6700,0.9998222,3.0000,0.9968477,1.0000,1.0000000,0.0000,0.9999900,1.0000,0.8964765,7.0000,0.6646013,-10.9900,0.0512453,-7.3800,1.0000000,1.0000,[],62
6.6913,10.8064,19.9000,0.2398938,Cc1oc(=O)oc1COC(=O)n1c(C(N)=O)cc2ccc(C(F)(F)F)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OCc1oc(=O)oc1C|*C(F)(F)F,0.9935481,3.0000,0.9467598,0.0000,0.9995742,384.2660,0.7036071,2.7985,0.9689565,117.6700,0.9998222,3.0000,0.9999900,0.0000,0.9968477,3.0000,0.9999900,1.0000,0.8964765,7.0000,0.5138119,-10.0800,0.1152922,-6.3600,1.0000000,1.0000,[],62
11.6656,10.0928,31.4199,0.3243175,COC1CCN(c2ccc3cc(C(N)=O)n(C(=O)OC(C)(C)C)c3c2)CC1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*N1CCC(OC)CC1,0.9935481,3.0000,0.9467598,0.0000,0.9988482,373.4530,0.6501792,3.1386,0.9970144,86.7900,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9999900,1.0000,0.9467598,6.0000,0.4569335,-9.7500,0.0270302,-8.1500,1.0000000,1.0000,[],62
10.5451,16.6737,40.2278,0.4445430,CN(C)c1ccc2cc(C(N)=O)n(C(=O)OCOC(=O)c3cccnc3)c2c1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OCOC(=O)c1cccnc1|*N(C)C,0.9733457,5.0000,0.9467598,0.0000,0.9994933,382.3760,0.8082731,2.0004,0.9710116,116.7500,0.9998222,3.0000,0.9999900,0.0000,1.0000000,0.0000,0.9999900,1.0000,0.8083177,8.0000,0.4758416,-9.8600,0.0913860,-6.6600,1.0000000,1.0000,[],62
12.6075,23.3087,26.2078,0.3868478,CN(C(=O)O)C(=O)n1c(C(N)=O)cc2ccc(N3CC4CC3CN4C)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)N(C)C(=O)O|*N1CC2CC1CN2C,0.9968477,2.0000,0.0532402,2.0000,0.9986084,371.3970,0.8815291,1.2108,0.9795192,112.1100,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.9467598,6.0000,0.8255260,-12.2500,0.0508271,-7.3900,1.0000000,1.0000,[],63
14.0081,27.3894,26.4037,0.4202587,CC(C)[C@H](Nc1ccc2cc(C(N)=O)n(C(=O)N(C)C(=O)O)c2c1)C(=O)O,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)N(C)C(=O)O|*N[C@H](C(=O)O)C(C)C,0.9733457,5.0000,0.5000000,1.0000,0.9991192,376.3690,0.8256088,1.8392,0.6407719,154.9600,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9467598,4.0000,0.9467598,6.0000,0.6768055,-11.0700,0.0618076,-7.1500,1.0000000,1.0000,[],63
9.9033,18.5245,65.1764,0.6539140,CN(C(=O)n1c(C(N)=O)cc2ccc(C(F)(F)F)cc21)P(=O)(O)O,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)N(C)P(=O)(O)O|*C(F)(F)F,0.9968477,2.0000,0.9467598,0.0000,0.9975410,365.2040,0.8344989,1.7516,0.9433329,125.8600,0.9999995,2.0000,0.9999900,0.0000,0.9968477,3.0000,0.9968477,3.0000,0.9868402,4.0000,0.8533946,-12.5500,0.2283782,-5.4100,1.0000000,1.0000,[],63
12.8603,23.4117,28.3755,0.4045877,CN(C)C(=O)C#COC(=O)n1c(C(N)=O)cc2ccc(C(F)(F)F)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC#CC(=O)N(C)C|*C(F)(F)F,0.9984624,1.0000,0.9467598,0.0000,0.9979686,367.2830,0.8303639,1.7928,0.9945638,94.6300,0.9999995,2.0000,0.9999900,0.0000,0.9968477,3.0000,0.9999900,1.0000,0.9733457,5.0000,0.6737762,-11.0500,0.0420571,-7.6200,1.0000000,1.0000,[],63
15.1413,29.2638,21.8664,0.3994546,Cc1ccc2cc(C(N)=O)n(C(=O)NC(=O)C(=O)OCC(=O)NC(C)C)c2c1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)NC(=O)C(=O)OCC(=O)NC(C)C|*C,0.9868402,4.0000,0.9467598,0.0000,0.9997085,388.3800,0.9389920,0.2007,0.7292616,149.5900,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9968477,3.0000,0.8964765,7.0000,0.6442977,-10.8600,0.0441946,-7.5600,1.0000000,1.0000,[],63
13.4474,23.4288,41.4371,0.5067647,CN(C(=O)n1c(C(N)=O)cc2ccc(C(F)F)cc21)C1(CO)CC1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)N(C)C1(CO)CC1|*C(F)F,0.9868402,4.0000,0.9467598,0.0000,0.9688668,337.3260,0.7966180,2.1026,0.9965814,88.5600,0.9999995,2.0000,0.9999900,0.0000,0.9999999,2.0000,0.9998222,2.0000,0.9868402,4.0000,0.3353986,-9.0100,0.2106339,-5.5300,1.0000000,1.0000,[],63
12.6880,23.8766,25.0589,0.3823086,C=C(NCC(=O)N(C)C)C(=O)n1c(C(N)=O)cc2ccc(C)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)C(=C)NCC(=O)N(C)C|*C,0.9733457,5.0000,0.9467598,0.0000,0.9317036,328.3720,0.9042002,0.8803,0.9932692,97.4300,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.9733457,5.0000,0.4792886,-9.8800,0.0472062,-7.4800,1.0000000,1.0000,[],63
9.7937,19.3117,32.4623,0.4044841,CCOC(=O)CC(=O)OC(=O)n1c(C(N)=O)cc2ccc(C)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(=O)CC(=O)OCC|*C,0.9868402,4.0000,0.9467598,0.0000,0.9514802,332.3120,0.8568603,1.5131,0.9689103,117.6900,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9999900,1.0000,0.8964765,7.0000,0.2852165,-8.6700,0.1019317,-6.5200,1.0000000,1.0000,[],63
21.2183,29.1757,20.6389,0.3891769,C=C(C)C(=O)OCCN(CC(=O)N(C)C)C(=O)n1c(C(N)=O)cc2ccc(N(C)C)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)N(CCOC(=O)C(=C)C)CC(=O)N(C)C|*N(C)C,0.8083177,8.0000,0.9467598,0.0000,0.9999982,443.5040,0.8759325,1.2838,0.9677572,118.1800,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9999900,1.0000,0.8964765,7.0000,0.5155375,-10.0900,0.0495918,-7.4200,1.0000000,1.0000,[],63
11.0390,16.6328,23.5665,0.3140569,CC(C)(C)OC(=O)OC(=O)n1c(C(N)=O)cc2ccc(N3CCNCC3)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(=O)OC(C)(C)C|*N1CCNCC1,0.9968477,2.0000,0.9467598,0.0000,0.9997097,388.4240,0.8004380,2.0696,0.9728129,115.8900,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.8083177,8.0000,0.4930927,-9.9600,0.0218970,-8.4000,1.0000000,1.0000,[],63
